user,CSS3,HTML,Googlemap,Memcached,name,Git,Cpp,jQueryUI,NumPy,Julia,SQL,Scala,HTMLDOM,Rust,Linux,JavaScript,Maven,Bootstrap3,MySQL,MongoDB,Python2x,MVC,FontAwesome,XPath,JSON,Eclipse,PostgreSQL,jQuery,Designpatterns,Nodejs,Chartjs,JSP,Java,Docker,W3C,XLink,Foundation,Echarts,XQuery,Highcharts,Kotlin,Pandas,C,Razor,ASP.NET,Scipy,XSLT,WebHosting,SQLite,AppML,Matplotlib,AngularJS,servlet,HTML5,ionic,DTD,PHP,Bootstrap4,SVG,XPointer,BrowserInformation,XSLFO,WebsiteBuilding,jQuery Mobile,Vue3,TCPIP,Redis,SOAP,Swift,algorithms,WebService,Perl,ASP,RDF,Svn,VBScript,XML,Vuejs,AJAX,WebPages,Django,TypeScript,C#,XMLDOM,Bootstrap5,Python,WebsiteQuality,Go,WSDL,CSS,XMLSchema,RSS,HTTP,R,WebForms,Markdown,Lua,AngularJS2,React,Ruby,jQueryEasyUI ,regular
user62,0,9,9,9,9,9,0,9,9,9,0,0,9,9,9,9,0,0,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9,9,9,0,9,9,9,9,9,9,9,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0
user63,9,0,0,0,9,9,9,9,9,0,0,9,0,9,0,0,0,9,9,9,9,0,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,0,9,9,9,0,9,9,9,9,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,0,0,9,9,9,9,9,0,0,9,9,9,9,9,0,0,9,9,9,0,9,9,9,9,9,9,9,9,0,9,9,9,0
user64,0,0,0,3,0,0,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,0,3,3,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,0,3,3,3,3,3,3,0,3,3,3,0,0,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,0,3,3,0,0,3,3,0,3,3,3,3,0,0,3,3,3,3,0,3,3,3,0,3,3
user65,9,0,0,9,9,0,9,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,0,9,0,9,9,9,0,9,9,9,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,0,9,0,9,9,0,9,9,9,9,9,9,0,9,9,9,9,0,9,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9
user66,0,9,9,9,0,9,9,9,9,9,9,0,9,9,9,0,0,0,0,9,9,9,0,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,0,0,0,9,9,0,9,9,9,9,9,9,0,9,9,0,9,9,0,9,0,9,9,9,9,0,9,9,9,9,9,0,9,0,9,9,9,9,9,0,9,9,0,0,9,9,9,9,9,9,0,9,9,9,9,0,9,9,9,9,9,0,9
user67,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,0,8,8,8,8,0,0,8,8,8,8,0,8,8,8,8,0,8,0,8,8
user68,6,6,6,6,0,6,6,0,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,0,6,6,0,6,6,0,6,6,6,6,0,0,6,6,0,6,6,6,6,6,0,6,6,6,0,0,0,6,6,6,6,6,6,6,0,0,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,0,6,0,6,0,6,6,6,6,6,6,6,6,6,6,0,6,6
user69,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,0,3,0,0,3,0,0,3,3,0,3,3,3,3,0,0,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3
user70,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1
user71,2,2,0,2,2,2,2,0,2,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,0,0,0,2,2,2,2,0,2,2,2,2,0,2,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,2,2,2,2,2,2,2,2
user72,2,2,2,2,2,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,0,0,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2
user73,0,7,7,0,7,7,0,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,0,7,0,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,0,7,7,0,7,7,7,0,7,7,7,0,7,7,7,0,0,7,7,7,7,7,7,7,7,7,7,7,0,7,0,7,7,7,7,7
user74,0,5,5,0,5,5,5,0,5,0,5,5,0,0,5,0,5,5,0,5,5,0,5,5,5,0,5,5,5,5,5,0,5,5,0,5,0,0,0,5,5,5,5,5,5,5,5,5,0,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,0,0,5,5,5,5,0,5,5,5,5,5,0,5,5,5,5,5,0,5,5,0,0,0,5,5,0,5,5,5,5,0,5,5,5,5
user75,3,0,0,3,0,0,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,0,3,3,0,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,0
user76,7,7,0,7,7,7,7,0,0,7,7,7,7,0,7,7,7,0,7,7,7,7,7,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,7,7,0,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,0,0,0,7,7,7,7,7,0,7,7,7,7,7,7,7,7,0,7,7,7,7,0,7,7,7,7,0,7,7,7,7,7,7,7,7
user77,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,0,3,0,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3
user78,4,0,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,0,4,4,4,4,4,0,4,4,4,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,0,4,4,4,4,4,0,4,4,0,4,4,0,4,4,4,4,0,4,4,4,4,4,0,0,0,0,4,0,4,4,4,0,0,0,0,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,0,4
user79,3,0,3,3,3,3,3,3,3,0,3,0,0,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,0,0,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,0,0
user80,0,8,8,8,8,8,0,8,0,8,0,8,8,8,0,0,8,8,8,8,8,8,8,8,0,0,8,8,8,8,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,0,8,0,8,0,8,0,8,8,8,0,0,8,8,8,0,8,8,8,8,0,8,0,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
user81,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
user82,6,6,6,6,6,6,0,6,0,0,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,0,6,6,6,6,6,6,0,6,6,6,0,0,0,6,6,6,6,0,6,6,6,6,0,6,0,6,0,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,0,0,6,6,0,0,0,6,6,6,6,6
user83,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,0,6,6,6,6,6,6,0,6,6,6,0,6,6,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,0,6,6,6,6,6,6,6,0,6,0,0,6,6,6,6,6,6,6,6,6,6,0,6,6,0,6,0,6,6,6,6,0,0,6,0,6,6,6,6,6,6,6,0,6,0,0,6
user84,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,0,0,2,0,0,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2
user85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
user86,0,0,4,4,0,4,4,4,0,4,4,4,4,4,4,4,4,4,4,0,4,4,4,0,0,4,4,4,4,4,0,0,4,4,0,4,4,4,4,0,4,4,4,4,4,0,4,4,4,0,4,0,4,4,0,0,4,4,0,4,0,4,4,4,4,4,4,0,4,4,4,4,0,4,4,4,0,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,0,4,0,4,4,4,4,4,4,4
user87,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1
user88,0,8,0,8,0,8,0,0,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,8,8,8,0,8,8,0,0,8,8,8,8,8,0,8,8,8,8,8,0,8,8,8,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,8,8,8,8,8,8,8,8,0,8,8,0,8,8,8,8,8
user89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user90,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,0,8,8,8,0,8,8,0,8,8,8,8,8,8,8,0,0,8,8,8,8,0,0,8,8,8,8,8,8,0,0,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8
user91,0,5,5,0,0,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,0,0,5,5,5,5,0,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,0,5,5,5,5,5,0,5,0,0,5,0,5,5,5,0,5,5,0,0,5,0,5,0,5
user92,6,6,0,6,0,6,6,0,0,0,6,6,0,6,6,6,6,6,6,6,6,6,6,0,0,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,0,6,6,0,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,0,0,6,6,6,0,6,6,0
user93,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,0,0,2,2,2,2
user94,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,5,5,5,0,5,5,0,5,5,5,0,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,0,5,0,5,5,5,0,5,0,5,5,5,5,0,5,5,5,5,5,5,5,5,5,0,5,0,5,5,5,5,5,5,0,5,5,0,5,5,5,5,5,5,5,0
user95,8,8,8,0,0,8,8,8,8,8,8,8,8,8,8,8,0,8,8,0,0,8,0,8,8,8,8,8,8,8,8,8,0,8,8,0,0,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,0,0,0,8,0,8,8,8,8,8,8,8,8,0,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,0,8,8,8,0
user96,7,0,7,7,7,7,7,7,0,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,0,7,0,7,7,0,7,7,0,7,0,0,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,0,7,7,7,7,7,0,7,7,7,7,7,0,7,0,7,7,7,7,7,0,0,7,7,0,0,0,7,0,7,7,0
user97,9,9,0,9,9,0,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,0,9,0,9,0,9,9,9,9,0,0,0,9,9,9,9,9,9,9,9,0,9,0,0,9,0,9,0,9,9,9,0,0,9,9,9,9,9,9,9,0,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,0
user98,9,9,0,9,9,9,0,9,0,9,0,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,0,9,9,0,9,0,9,0,9,9,9,9,9,0,9,9,9,0,9,9,0,9,0,0,9,9,9,0,9,9,9,9,9,9,9,0,0,9,9,0,9,9,9,0,0,9,9,9,0,0,9,9,9,0,9,9,9,9,9,0,0,9,9,9,9,9,9,9,0,9,9,0,9
user99,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,0,2,2,0,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2
user100,0,5,0,0,5,5,5,5,5,5,5,0,0,0,5,5,5,5,0,5,5,5,5,0,5,5,0,5,5,5,5,0,5,5,0,5,5,5,0,5,0,5,0,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,0,5,5,5,0,5,5,5,5,5,5,0,5,5,5,0,5,5,5,5,0,5,0,5,5
user101,7,0,7,7,7,7,7,7,0,7,0,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,7,7,7,7,0,7,0,0,0,7,7,7,0,7,7,0,7,7,7,7,7,0,7,7,7,7,7,7,7,7,0,7,7,0,7,7,7,7,0,7,7,0,7,0,7,0,7,7,0,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
user102,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,0,10,0,10,10,10,0,10,10,10,10,10,10,10,0,10,0,0,10,0,10,10,10,10,10,10,0,10,10,0,10,10,10,10,10,10,0,0,10,10,10,10,10,10,10,0,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,0,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,0,10,0
user103,8,8,8,8,8,0,8,8,8,0,8,8,8,8,0,0,0,8,8,8,8,8,8,8,8,8,0,8,8,0,8,0,8,8,8,8,8,8,0,0,0,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,0,8,8,8,0,8,8,8,8,0,0,8,8,8,8,8,0,0,8,8,8,8,8,8,8,0,0,0,8,8,8,8,8,0,0,8,8,8,8,8,0,0,8,8,8,8
user104,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,2,2,2,0,2,2,2,2,2,2,2,0,0,2,0,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2
user105,0,0,9,9,9,9,0,9,9,9,9,9,0,0,9,9,9,9,9,0,9,9,9,9,9,9,9,9,0,9,9,9,9,0,0,0,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,0,9,9,0,0,9,0,9,9,9,9,9,0,9,9,0,0,0,9,9,9,0,9,9,9,9,0,0,9,9,9,0,9,9,9,9,9,9,9,0,0,0,9,9,9,9,9,9,9
user106,0,3,3,0,3,3,3,0,3,0,3,0,0,3,3,3,0,3,3,3,3,0,3,3,3,3,0,3,3,0,3,0,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,0,3,3,0,3,0,3,3,0,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3
user107,3,3,3,3,3,3,3,0,0,3,0,3,3,0,0,3,0,3,0,3,0,3,3,3,0,0,3,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,3,3,3,3,0,3,0,0,3,3,0,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,0,3,3,0,3,3,3,3,3,0,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3
user108,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,0,9,9,9,9,9,9,9,0,9,0,0,0,9,9,9,9,9,9,9,0,9,0,9,9,9,9,9,0,0,0,0,9,9,0,9,0,9,0,9,0,9,9,9,9,0,0,0,9,0,9,9,9,0,9,9,9,9,9,9,0,9,9,9,0,9,0,0,9,9,9
user109,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,0,10,10,10,10,10,0,0,10,0,10,10,10,10,10,0,0,10,10,0,10,10,10,10,10,10,0,10,10,10,10,10,10,0,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,0,10,10,10,10,0,10,10,10,10,0,10,10,10,10,0,10,10,10,10,0,10,10,10
user110,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,0,0,0,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,0
user111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user112,10,10,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,0,10,10,10,0,0,10,0,10,10,10,0,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,0,10,10,10,0,0,10,0,10,0,10,10,10,0,10,10,10,10,10,10,10,0,10,0,10,10,0,0,0,0,10,10,0,0,10,10,0,10,0,10,10,10,10,10,10,10
user113,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
user114,5,0,5,5,0,5,5,5,0,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0,5,0,5,5,0,5,5,5,5,0,5,0,5,5,5,0,5,5,5,5,5,0,5,5,5,5,5,5,5,0,0,0,5,5,5,5,5,5,0,0,5,5,5,0,5,5,5,5,0,5,5,5,0,5,5,5,5,5,5,5,5,5,0,5,5,0,5
user115,3,3,0,3,3,0,3,3,3,3,3,3,0,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,0,3,0,3,0,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,0,3,0
user116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user117,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
user118,9,0,9,0,9,9,9,9,0,9,0,9,0,0,9,9,9,0,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,0,9,9,9,9,9,9,9,0,9,0,9,9,9,9,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,0,9,9,9,9,9,9,9,0,9,9,9,9,9,0,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9
user119,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,0,0,6,0,0,6,6,6,6,0,6,0,6,6,0,6,6,6,6,0,6,6,6,0,6,0,6,6,6,6,0,0,6,6,6,6,0,6,6,6,6,0,6,0,6,6,6,6,0,6,6,6,6,6,0,0,6,6,6,6,6,6,6,0,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,0
user120,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,0,2,2,0,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,0,0,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2
user121,8,8,8,8,0,8,8,8,8,0,8,0,8,8,0,8,8,0,0,8,8,8,8,0,8,8,0,8,8,0,8,8,8,0,8,8,8,8,0,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,0,0,8,8,8,8,8,8,8,8,8,0,8,8,8,0,8,8,8,8,8,8,0,8,8,0,8,8,0,0,8,8,0,8,8,8
user122,3,0,3,3,0,3,3,3,3,0,3,3,3,3,3,0,0,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,0,0,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3
user123,5,5,0,5,5,5,5,5,5,5,5,0,0,5,5,5,0,5,5,5,5,5,0,5,5,5,0,5,0,5,0,0,5,5,5,5,5,0,5,5,5,5,0,5,0,5,0,0,0,0,5,5,5,5,5,5,5,0,5,5,0,5,0,0,5,5,0,5,5,5,0,5,5,5,5,5,5,0,5,5,5,5,5,0,5,5,5,5,0,0,5,0,5,0,5,5,5,5,5,5,5,5
user124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user125,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,0,0,10,0,10,0,10,10,10,10,10,10,10,0,10,10,10,0,0,0,0,0,10,0,10,10,10,10,10,10,10,0,10,0,10,0,10,10,10,10,0,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,0,10,10,10,0,10,10,10,10
user126,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,0,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,0,0,9,0,0,0,9,9,0,0,9,9,9,9,9,9,9,9
