user,JAVA,Python,C++,C#,PHP,JavaScript,Ruby,R,MATLAB,SQL,第八个嫌疑人,抖音,支付宝,微信,苹果手机,小米手机
user395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user396,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2
user397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user398,0,4,4,4,4,4,4,4,0,4,4,4,4,0,4,4
user399,2,2,2,2,0,2,2,2,2,0,2,0,2,2,2,2
user400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user401,7,7,7,7,7,7,7,0,0,7,7,7,7,7,7,7
user402,3,3,0,3,3,3,3,3,3,3,0,3,3,3,3,3
user403,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5
user404,0,0,0,8,8,0,0,8,8,8,8,8,8,8,8,8
user405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user406,5,0,5,5,5,5,0,5,5,0,5,5,5,5,5,0
user407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user408,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
user409,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9
user410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user415,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5
user416,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
user417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user418,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1
user419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user421,4,0,4,4,4,4,4,0,0,4,4,4,0,4,4,4
user422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user424,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6
user425,9,9,0,9,9,9,0,9,9,9,9,9,9,0,9,9
user426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user427,0,10,10,10,10,10,10,10,10,10,10,10,0,0,10,10
user428,0,10,10,10,10,10,0,10,0,10,10,10,10,0,10,10
user429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user431,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0
user432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user434,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
user435,4,0,4,4,4,0,4,4,0,4,0,4,4,4,4,0
user436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user437,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0
user438,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3
user439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user442,9,9,9,9,9,9,9,9,9,0,0,0,9,9,9,9
user443,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1
user444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user446,9,9,9,9,9,0,0,9,0,0,9,9,9,9,9,0
user447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user448,9,9,9,0,9,0,9,9,9,9,0,9,9,9,9,0
user449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user450,6,6,6,6,6,6,6,0,6,0,6,6,0,0,0,6
user451,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2
user452,5,5,0,5,5,5,5,5,5,5,0,5,5,5,0,5
user453,8,8,0,8,8,8,0,8,8,8,8,8,0,8,8,8
user454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user456,0,0,2,0,2,2,2,2,2,2,2,2,2,2,0,2
user457,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1
user458,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5
user459,6,6,0,6,6,6,6,0,6,0,6,0,6,0,6,6
user460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user461,5,0,5,0,5,0,5,5,5,5,0,5,5,0,5,0
user462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user463,0,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7
user464,0,9,9,9,9,9,9,9,9,9,9,9,0,0,9,9
user465,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,0
user466,10,10,0,10,10,10,10,10,10,10,10,0,0,0,0,0
user467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user469,8,8,8,0,8,8,0,8,8,8,0,8,8,8,8,8
user470,4,4,4,4,4,0,4,0,4,4,4,0,4,4,4,4
user471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user472,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3
user473,6,6,6,6,0,6,6,6,6,6,6,6,0,6,6,6
user474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user475,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
user476,6,6,6,6,6,6,6,6,6,0,0,6,6,6,6,6
user477,4,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4
user478,5,0,5,5,5,5,5,5,5,5,5,0,5,5,5,5
user479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user480,0,10,0,0,0,10,10,0,10,10,10,10,10,10,10,10
user481,3,0,0,3,3,3,3,3,0,3,3,3,3,3,3,3
user482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user483,2,2,2,2,2,2,2,2,2,2,0,0,2,0,2,0
user484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user485,7,7,7,7,0,7,7,0,0,7,7,7,0,7,7,0
user486,4,0,4,4,4,4,4,4,4,4,4,4,4,4,0,4
user487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user489,5,5,5,5,5,5,0,5,5,5,0,5,5,0,0,5
user490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user491,8,8,8,0,8,8,8,0,0,8,8,8,8,8,8,8
user492,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2
user493,7,7,7,0,7,7,0,7,7,0,7,0,7,7,7,7
user494,0,3,0,3,3,0,3,3,3,0,3,3,3,3,3,3
user495,8,0,8,8,8,0,8,8,8,0,8,8,8,0,8,8
user496,10,10,10,10,10,10,10,0,0,10,0,10,0,10,10,10
user497,0,0,10,10,10,10,0,10,10,10,10,0,0,10,10,10
user498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user499,5,0,5,5,5,5,5,5,5,5,5,5,5,0,5,5
user500,0,8,8,0,8,0,8,0,0,8,8,8,8,8,8,8
user501,0,0,5,5,5,5,5,0,5,5,5,5,0,5,5,0
user502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user505,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
user506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user507,8,8,8,0,0,8,0,8,8,8,8,8,8,0,0,8
user508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user509,5,5,0,0,0,5,5,0,5,5,5,0,5,5,0,5
user510,4,4,0,4,4,0,4,4,4,4,4,4,0,4,4,0
user511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user513,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3
user514,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0
user515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user516,9,9,9,0,9,9,9,9,0,9,9,9,9,9,9,9
user517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user518,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2
user519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user520,10,10,10,10,10,10,0,10,10,10,0,10,0,0,10,10
user521,8,8,8,8,8,8,8,0,8,8,0,8,8,8,8,8
user522,6,6,6,6,6,6,6,6,6,6,0,6,0,6,0,0
user523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user524,7,7,7,7,7,7,7,7,7,0,0,7,7,7,0,7
user525,0,8,8,8,8,0,0,8,8,0,8,8,0,8,8,0
user526,5,0,5,5,0,5,5,5,5,5,5,5,5,5,5,5
user527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user528,7,0,7,7,0,7,0,7,7,7,7,7,7,7,7,7
user529,0,7,7,7,7,7,7,7,7,0,7,0,7,7,7,7
user530,8,8,0,8,8,0,8,8,8,0,8,8,0,0,8,0
user531,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7
user532,5,5,5,5,0,5,0,0,0,0,0,5,0,0,5,5
user533,10,10,0,0,0,10,10,10,10,10,10,10,10,10,10,10
user534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user535,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
user536,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1
user537,9,9,9,0,9,0,9,9,9,9,9,9,9,0,9,9
user538,3,3,0,3,3,3,3,3,3,0,3,3,3,3,3,3
user539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user540,10,10,10,10,10,10,10,0,0,10,10,10,10,10,10,0
user541,9,9,0,9,9,9,9,0,0,9,9,0,9,9,0,9
user542,8,0,8,8,8,0,8,8,8,8,8,8,8,8,8,8
user543,0,5,5,0,0,0,5,5,5,5,5,5,5,0,5,0
user544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user545,6,6,6,6,0,6,0,6,0,6,6,0,6,6,6,0
user546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user547,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
user548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user549,9,9,9,9,9,0,0,9,9,9,9,0,9,9,9,0
user550,0,9,9,0,9,0,9,9,9,0,9,9,9,9,9,9
user551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user553,0,0,6,6,6,6,6,0,6,6,6,6,6,6,6,0
user554,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,2
user555,5,5,5,0,5,5,5,5,0,0,5,5,0,0,5,5
user556,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8
user557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user560,5,5,5,5,5,0,0,5,5,5,5,5,5,5,5,0
user561,0,8,0,8,8,8,8,8,8,8,0,8,8,8,8,8
user562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user563,9,9,9,9,9,9,9,9,0,0,9,9,9,9,9,0
user564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user569,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1
user570,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2
user571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user574,5,5,5,5,5,5,0,0,5,5,0,5,5,5,5,0
user575,2,2,2,2,2,2,0,2,2,0,0,2,2,0,0,2
user576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user580,2,2,0,0,0,2,2,0,2,2,2,2,2,2,2,2
user581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user582,0,5,5,0,5,5,5,5,0,5,5,5,0,0,0,5
user583,3,3,3,3,0,3,3,3,0,3,0,0,0,0,3,3
user584,4,4,4,4,0,0,0,4,4,4,4,4,4,4,0,4
user585,4,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4
user586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user589,7,7,7,7,0,7,7,7,0,7,7,7,7,0,0,7
user590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user592,6,6,6,0,6,6,6,6,6,6,6,0,6,0,6,6
user593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user595,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
user596,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
user597,5,5,5,0,0,5,5,5,5,5,5,5,5,0,5,0
user598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user599,7,7,7,7,0,7,7,0,0,7,7,0,7,7,7,7
user600,5,0,5,5,0,5,0,5,5,5,5,0,5,5,5,5
user601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user602,7,7,7,0,7,7,0,0,7,0,7,0,0,0,0,7
user603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user604,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1
user605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user607,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2
user608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user610,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
user611,2,2,2,2,2,2,2,0,0,2,2,0,2,2,2,2
user612,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,0
user613,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6
user614,10,0,10,10,10,10,0,0,10,0,10,10,10,0,10,0
user615,10,10,10,0,10,10,10,10,10,0,10,0,10,10,10,10
user616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user618,10,0,0,0,10,10,10,10,0,10,10,0,0,0,10,10
user619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user620,9,9,0,9,0,9,9,0,9,9,9,9,0,9,9,9
user621,5,5,0,5,5,5,5,5,5,0,5,5,5,5,5,5
user622,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,0
user623,0,5,5,5,5,5,5,0,5,5,5,0,5,5,5,0
user624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user629,0,0,6,6,6,6,6,6,6,0,6,6,0,0,6,6
user630,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8
user631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user632,2,2,0,2,2,2,2,0,2,2,0,0,2,2,2,2
user633,7,7,7,7,7,7,0,0,0,7,7,0,7,7,0,0
user634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user635,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4
user636,0,5,5,5,5,5,5,5,0,0,5,0,0,5,5,5
user637,8,0,0,8,8,8,8,8,8,8,8,0,8,8,8,8
user638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user640,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,0
user641,8,8,0,0,8,8,8,8,0,8,8,0,8,8,8,8
user642,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
user643,10,10,0,0,10,0,10,10,0,10,10,10,10,10,10,0
user644,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10
user645,4,4,0,4,4,4,4,4,4,4,4,4,0,4,4,4
user646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user647,9,9,9,0,9,9,9,9,9,0,9,9,9,0,9,9
user648,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7
user649,7,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7
user650,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5
user651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user653,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
user654,9,0,9,0,0,0,9,9,9,9,9,9,9,9,9,9
user655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user659,7,7,7,7,7,0,7,7,0,0,7,7,7,7,7,7
user660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user662,0,9,9,9,9,9,9,9,9,0,0,9,9,9,9,9
user663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user665,7,0,0,7,7,7,7,7,7,7,0,7,7,7,7,7
user666,0,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7
user667,8,8,8,0,0,0,8,8,0,8,8,8,0,8,8,0
user668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user673,0,6,0,6,6,6,6,0,6,6,6,6,6,6,6,6
user674,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,6
user675,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0,4
user676,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,0
user677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user678,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
user679,2,0,2,2,0,2,2,2,2,2,2,0,2,2,0,2
user680,7,7,7,7,7,7,7,7,7,7,7,0,7,7,0,7
user681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user682,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0
user683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user684,10,10,10,0,0,10,10,10,0,10,10,10,10,10,0,10
user685,4,4,4,4,4,4,0,0,4,4,0,0,4,4,4,4
user686,4,0,4,4,4,0,4,4,4,4,4,4,0,4,4,0
user687,6,6,6,6,0,0,6,6,6,6,6,6,6,6,0,6
user688,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4
user689,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
user690,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2
user691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user692,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2
user693,0,0,10,0,10,10,10,10,10,10,10,0,10,10,10,10
user694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user695,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4
user696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user698,0,2,2,0,2,2,2,2,2,2,2,2,0,2,2,0
user699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user701,6,6,6,6,6,6,0,6,6,6,0,6,6,6,6,6
user702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user704,9,0,9,9,9,9,9,9,9,9,9,9,0,9,0,9
user705,7,7,7,7,7,7,0,0,7,7,7,0,7,7,7,7
user706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user707,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0,0
user708,0,0,2,2,2,2,2,2,2,2,2,0,0,2,2,0
user709,7,7,7,7,7,7,7,7,7,7,7,0,0,7,7,0
user710,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
user711,10,10,10,0,10,10,10,0,10,0,0,10,10,10,0,10
user712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user713,0,0,9,9,9,9,9,9,0,9,9,9,9,9,9,9
user714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user715,7,0,7,7,7,0,7,7,7,7,0,7,7,7,7,7
user716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user717,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
user718,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
user719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user720,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
user721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user722,4,0,4,4,4,4,0,4,4,4,4,4,0,4,0,4
user723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user724,7,7,7,0,7,7,7,0,7,7,7,7,7,7,0,0
user725,2,2,2,0,2,2,2,2,2,0,2,2,0,0,2,2
user726,0,7,7,0,7,7,0,7,7,7,0,0,0,0,0,0
user727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user728,8,8,8,0,8,8,8,8,8,0,8,8,0,0,8,8
user729,0,0,4,4,4,0,4,4,4,4,0,4,4,4,4,4
user730,9,9,9,9,0,9,9,9,9,0,9,9,9,9,0,9
user731,0,9,9,9,9,9,9,9,0,9,9,0,9,0,9,9
user732,5,5,5,5,0,5,5,5,0,0,5,5,5,5,5,5
user733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user737,5,5,0,5,5,5,5,0,5,5,5,5,5,0,5,5
user738,5,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5
user739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user741,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1
user742,6,6,6,6,0,6,6,6,6,0,6,6,6,6,6,0
user743,7,7,7,0,7,0,7,0,0,7,7,7,7,0,7,7
user744,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2
user745,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0
user746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user747,10,0,10,10,10,10,10,10,10,10,10,0,10,10,10,10
user748,2,2,0,2,0,2,2,2,2,0,2,0,2,0,2,0
user749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user752,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2
user753,3,3,0,3,3,3,3,3,3,3,3,3,3,0,3,3
user754,6,6,6,6,6,6,0,0,6,6,6,6,0,6,6,6
user755,3,3,3,0,3,3,0,3,3,3,0,3,3,3,3,3
user756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user757,9,0,9,0,9,9,9,9,9,9,0,9,9,9,9,9
user758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user759,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
user760,8,8,8,8,8,0,8,8,8,8,8,8,0,8,8,8
user761,0,0,9,9,9,9,9,9,9,9,9,0,0,0,9,9
user762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user763,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3
user764,8,0,8,8,8,8,8,8,8,8,8,8,8,0,8,8
user765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user766,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0
user767,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2
user768,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
user769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user770,0,0,4,4,4,4,4,4,4,4,4,0,4,4,4,4
user771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user775,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10
user776,0,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10
user777,0,0,9,9,9,9,0,9,9,9,9,9,9,9,0,9
user778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user780,9,9,9,9,0,0,9,0,9,9,0,9,9,9,9,9
user781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user782,6,6,6,6,0,6,6,0,6,6,0,6,6,6,0,6
user783,10,0,10,10,0,10,10,10,0,10,0,0,10,10,0,10
user784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user787,6,6,6,6,6,6,0,6,6,6,0,6,6,6,0,6
user788,8,8,0,8,0,8,8,8,8,8,8,8,8,8,8,0
user789,3,3,3,3,3,3,0,3,3,3,3,0,0,3,3,3
user790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user791,8,8,8,0,8,8,8,8,8,8,8,8,8,0,8,8
