user,CSS3,HTML,Googlemap,Memcached,name,Git,Cpp,jQueryUI,NumPy,Julia,SQL,Scala,HTMLDOM,Rust,Linux,JavaScript,Maven,Bootstrap3,MySQL,MongoDB,Python2x,MVC,FontAwesome,XPath,JSON,Eclipse,PostgreSQL,jQuery,Designpatterns,Nodejs,Chartjs,JSP,Java,Docker,W3C,XLink,Foundation,Echarts,XQuery,Highcharts,Kotlin,Pandas,C,Razor,ASP.NET,Scipy,XSLT,WebHosting,SQLite,AppML,Matplotlib,AngularJS,servlet,HTML5,ionic,DTD,PHP,Bootstrap4,SVG,XPointer,BrowserInformation,XSLFO,WebsiteBuilding,jQuery Mobile,Vue3,TCPIP,Redis,SOAP,Swift,algorithms,WebService,Perl,ASP,RDF,Svn,VBScript,XML,Vuejs,AJAX,WebPages,Django,TypeScript,C#,XMLDOM,Bootstrap5,Python,WebsiteQuality,Go,WSDL,CSS,XMLSchema,RSS,HTTP,R,WebForms,Markdown,Lua,AngularJS2,React,Ruby,jQueryEasyUI ,regular
user62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user63,5,5,0,5,0,5,5,5,5,0,5,5,5,5,5,5,5,0,5,0,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,0,0,5,5,5,0,0,0,5,0,5,0,5,5,5,5,5,5,5,5,0,5,5,5,5,0,0,0,5,5,5,0,5,5,5,5,5,5,0,0,5,5,5,0,5,5,5,0,5,5,5,5,5,0,5,5,5,5,5,0,5,5,5,0,5,5
user64,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,5,0,5,5,5,5,5,5,0,0,0,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,0,0,5,5,5,5,0,5,0,5,5,0,5,0,5,0,5,5,5,5,5,5,0,5,5,0,5,5,0,0,0,0,5,5,5,5,5,5,5
user65,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,10,10,0,0,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,0,10,10,10,10,10,10,10,0,10,0,10,10,10,10,10,10,0,10,10,0,10,10,10,10,10,10,0,10,10,10,10,10,10,0,10,10,0,0,10,10,10,10,10,0,10,10,10,10,10
user66,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,0,8,0,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,8,8,0,8,0,8,8,8,8,8,0,8,0,8,8,0,8,0,8,0,8,8,8,8,8,0,0,8,8,8,8,0,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8
user67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user68,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,0,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0
user69,10,10,10,0,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,0,10,10,10,10,10,0,10,0,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,0,10,10,10,10,10,0,10,0,10,10,10,10,0,10,10,10,10,10,10,10,10,0,10,10,10,10,0,10,0,10,10,10,10,10,0,10,0,0,10,10,10,10,10
user70,9,9,0,9,9,0,9,9,9,9,9,9,9,0,0,9,9,0,9,9,9,0,9,9,9,9,9,9,9,9,9,0,9,0,9,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,0,0,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,0,9,0,0,9,9,9,9,9,9,9,9,0,9,0,9,9,9,9,9,9,9,0,9,9,9,9,9,0,9,9,9,9
user71,3,3,3,3,3,3,3,0,3,0,3,0,3,0,3,0,0,3,3,3,3,3,0,3,3,3,0,3,3,0,0,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0,0,0,0,3,0,3,3,0,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,0,3,0,3,0,3,3,3,3,3,0,3
user72,6,6,6,6,0,6,6,6,0,6,0,6,6,6,6,0,6,6,0,6,6,6,0,6,6,6,6,6,6,6,0,0,0,0,6,0,6,0,6,6,6,0,6,0,6,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,0,6,0,6,6,6,6,6,6,6,0,6,0,6,0,6,6,6,6,0,6,6,6,6,6,0,6,6,6,6
user73,0,5,0,5,5,5,0,5,5,0,5,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,0,5,5,0,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,0,5,5
user74,0,10,0,10,0,0,10,10,10,10,10,10,10,10,10,10,0,0,10,10,10,10,10,0,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,0,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,0,10,0,10,10,10,10,10,10,10,0,0,10,0,10,10,10,10,0,0,10,0,10,10,10,10
user75,5,0,5,0,0,5,5,0,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,0,5,0,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,0,0,5,5,5,5,0,5,5,5,5,5,5,5,0,0,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0,0,5,5
user76,2,2,2,0,2,2,0,2,0,2,2,2,0,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,0,2,2,2,0,0,0,0,0,0,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
user77,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,0,6,6,6,6,6,6,0,6,6,6,0,6,6,0,6,6,6,6,0,6,6,6,6,6,6,0,6,6,6,6,6,6,0,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,0,6,6,6,6,6,0,6,6,6,6,6,6,6,6,0,0,6,6,6,6,6,6,0,6
user78,0,2,2,2,2,2,2,2,0,2,2,2,2,2,0,0,2,2,2,2,0,0,2,0,2,2,0,2,2,0,2,2,2,2,2,2,0,2,2,0,2,0,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0
user79,0,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,0,9,9,9,9,0,9,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,0,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,0,9,9,9,9
user80,4,4,4,4,4,4,0,4,4,4,4,0,0,4,4,4,4,4,4,0,4,4,4,0,4,4,4,0,4,4,4,4,4,4,0,4,4,4,0,4,0,4,4,4,4,0,4,4,4,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,0,0,4,4,0,4,4,4,0,4,4,4,4,0,4,0,4,4,4,4,0,4,4,4,4,4,4,4,4,4,0,0
user81,10,10,10,0,0,10,10,10,10,0,10,10,10,10,10,10,10,10,10,0,0,0,10,10,10,10,10,0,10,10,10,0,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,0,10,10,0,10,10,10,0,0,10,0,10,10,10,10,10,0,10,10,10,10,10,10,0,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,0,10,10,10,0,10,10,0
user82,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
user83,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1
user84,0,4,4,4,4,4,4,4,4,4,4,0,0,0,4,4,4,4,4,4,0,4,4,4,0,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0,4,0,4,0,4,4,4,4,4,4,4,4,0,4,4,4,4,0,0,4,4,4,0,4,4,0,4,4,4,0,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
user85,8,8,8,8,8,8,0,8,8,8,8,8,0,0,8,8,8,0,8,8,8,0,8,8,8,8,0,8,8,8,8,0,8,8,8,8,8,8,0,8,8,8,0,8,8,8,0,8,8,8,8,8,8,8,8,0,8,8,8,0,0,8,8,8,8,8,8,0,8,0,8,8,0,8,8,8,8,8,0,0,8,0,0,8,8,0,8,8,8,8,8,0,8,0,8,8,0,8,8,8,8,8
user86,0,0,4,0,4,4,4,4,4,4,4,4,4,4,4,4,0,4,0,4,4,4,4,0,0,4,4,4,4,4,4,4,4,4,0,0,4,4,0,4,4,4,4,0,4,4,0,4,0,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0,0,4,0,4,4,4,4,4,0,4,4,4,4,0,4,4,4,4,4,0,4,0,4,4,4,4,0,4,4,4,0,0,4
user87,0,0,0,10,10,10,10,10,0,10,10,10,10,10,10,10,10,0,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,0,10,10,10,0,10,0,10,0,10,10,10,0,10,10,10,10,10,10,0,10,0,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,0,10,10,10,0,10,10,0,10,0,10,10,10,0,0,10,0,10,0,10
user88,4,4,4,0,4,0,0,0,0,4,4,0,0,4,4,4,4,0,4,4,4,4,0,0,4,4,4,4,4,4,4,4,4,4,0,0,4,4,0,4,0,4,4,4,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,0,4,4
user89,0,6,6,6,6,6,6,0,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,0,6,0,6,6,6,6,6,0,6,0,0,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,0,6,0,6,0,6,6,6,6,6,0,0,6,6,6,6,0,6,6,0,6,6,0,6,6,6,6,6,6,0,6,6
user90,10,10,0,0,10,0,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,0,0,10,10,10,0,0,10,10,10,10,0,10,0,10,0,10,10,10,0,10,10,10,10,10,0,10,10,10,0,0,0,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,10,10,10,0,10,10,10,10,10,10,10,10,10,0,0,10,10,10
user91,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,2,0,2,0,2,0,2,2,2,0,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2
user92,8,8,8,0,0,8,0,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,0,0,0,8,8,8,8,8,8,8,8,8,8,8,0,0,8,8,8,8,8,0
user93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user94,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
user95,8,0,8,8,8,8,8,8,8,0,0,0,8,8,8,8,8,0,8,8,0,8,0,8,8,8,8,0,8,8,8,0,8,0,0,8,8,8,0,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,0,8,8,8,0,0,8,8,8,8,8,0,8,8,8
user96,6,0,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,0,6,0,0,6,0,6,0,6,6,6,0,6,6,6,6,0,0,6,6,6,0,0,6,6,0,6,6,0,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,0,6,0,0,6,6,6,0,6,0,6,6,6,0,6,0,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,0,6,6,6
user97,0,4,4,4,4,4,4,4,4,0,4,4,0,4,0,4,4,4,0,4,4,4,4,4,0,4,0,0,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,0,4,4,4,4,4,4,4,4,4,4,0,4,4,4,0,4,4,0,0,4,4,4,0,4,4,4,0,4,4,4,4,4,4,0
user98,3,3,0,3,3,3,3,0,0,3,3,3,3,3,3,0,3,3,3,3,3,0,3,3,3,0,3,0,3,0,0,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,0,3,3,3,0,3,0,3,0,0,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,0,0,0,0,0,3,3,3,0,3,0,3,0,3,3,3,3,3,3,3,3,3,0
user99,5,5,5,5,5,0,5,5,5,0,5,0,5,0,5,5,5,5,5,0,5,5,0,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,0,5,5,5,5,0,5,5,5,0,5,5,5,0,0,5,5,0,5,5,5,5,5,0,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,0,5,5,0,5,5,5,5,0,5,5,5,5,0,5,0
user100,3,3,3,3,3,3,3,0,3,0,0,3,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,0,3,3,0,3,3,3,0,3,3,3,0,3,3,3,3,3,3,0,3,3,3,3,3,0,3,3,3,0,0,0,3,0,3,3,3,0,0,3,3,3,3,0,3,3,0,3,3,3,3,3,0,3,0,3,3,3,3,0,3,3,0,3,3,0,0,3,3
user101,7,7,7,7,7,7,7,0,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,0,7,7,0,7,7,0,0,7,0,0,0,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7
user102,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
user103,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
user104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user105,7,0,7,7,0,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,0,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,0,0,7,0,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,0,7,7,7,7,7,7,0,7,7,7,7,7,0,7,7,0,7,7,7,7,7,7,7,7,0
user106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user107,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,0,0,7,7,7,7,7,7,7,7,7,0,7,7,0,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,0,7,7,7,7,7,0,0,7,7,7,7,0,0,7,0,7,7,7,7,7,7,7,7,7,7,0,7,7,7,0
user108,4,4,4,4,4,4,4,0,4,4,4,4,0,0,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,0,4,0,0,0,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4
user109,8,0,0,8,0,8,8,0,8,8,8,8,8,0,0,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,0,8,0,8,0,8,8,8,8,8,8,8,0,8,8,8,8,8,8,0,8,8,8,8,8,8,0,8,8,8,0,8,8,8,8,8,0,8,0,8,8,8,8,0,8,8,8,8,8,8,8,8,0,0,8,8,8,8,8,8,0,0,0,8,8
user110,8,8,8,8,8,0,8,8,8,8,8,0,8,8,0,8,0,0,0,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,0,8,0,8,0,8,0,8,8,8,8,0,8,0,8,0,0,8,8,8,8,0,8,8,8,0,8,8,8,8,0,0,8,0,0,8,8,0,0,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,0,0,8,0,8,8,8
user111,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
user112,3,3,0,0,3,3,3,3,0,3,3,3,3,3,0,3,3,3,0,3,3,3,3,0,0,3,3,0,3,3,0,3,3,3,3,3,3,3,0,3,0,0,3,3,3,3,3,3,3,0,0,0,3,3,3,0,3,0,3,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,0,3,0,0,0,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3
user113,0,7,7,7,7,7,7,0,7,7,7,0,7,7,7,7,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,7,7,7,7,0,7,7,7,7,7,7,7,7,0,0,7,7,7,0,7,7,7,7,7,0,0,7,7,0,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,0,7,7,0,0,7,7,7,7,7,7,7,7,0,0,7,7,7,7,7,7,7
user114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user115,10,10,10,10,0,0,10,10,10,0,10,10,10,10,0,10,0,0,0,10,10,10,0,10,0,10,10,10,10,0,10,10,10,10,10,10,0,10,10,0,10,10,10,10,10,10,10,0,0,10,10,10,0,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,0,10,10,0,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10
user116,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,8,8,0,0,0,0,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,0,0,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,0,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,0,8,8,8,0,8,0,8,0,0,0,8,8
user117,4,4,4,4,4,0,4,4,4,4,4,4,4,0,0,4,0,4,4,4,4,4,0,0,0,4,0,4,4,4,0,4,0,4,4,4,0,4,4,4,4,0,4,4,0,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4
user118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user119,8,8,8,8,0,8,8,0,8,8,8,8,8,8,8,0,8,8,8,8,0,8,0,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,0,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,0,8,0,8,8,0,8,8,0,0,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8
user120,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,0,4,4,4,4,4,0,4,4,4,4,4,4,4,4,0,4,4,0,4,4,4,0,4,0,0,4,4,4,4,4,0,4,4,4,0,4,4,0,4,4,4,4,4,4,4,4,4,4,0,4,4,4,0,4,0,4,4,4,4
user121,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
user122,2,2,2,0,2,2,0,2,2,0,0,0,2,0,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,0,2,2,0,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2
user123,0,0,3,0,3,3,3,3,0,0,3,3,3,3,3,3,0,3,3,3,3,3,0,3,3,0,0,3,3,3,0,3,3,3,3,3,0,3,3,3,0,0,3,3,3,3,3,0,3,3,0,3,0,3,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,3,3,3,0,0,3,3,3,3,3,0,3,0,3,3,0,0,0,3,0,3,3,3,0,3,3,0,3,0,3,3,3,3
user124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user125,9,9,9,0,9,0,9,9,9,9,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,0,9,9,0,0,9,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,0,9,0,9,9,9,9,9,9,9,9,0,9,9,9,0,9,0,9,9,0,9,9,9,9,9,9,0,9,9,9,0,9,9,9,9,0,0,9,9,0,0
user126,4,4,4,4,4,4,4,0,0,4,0,4,0,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,4,4,0,4,4,4,4,4,4,0,4,4,4,0,4,4,4,0,4,4,4,0,4,0,0,4,0,4,4,0,0,0,4,4,4,0,4,0,4,0,4,0,4,4,4,4,0,0,4,4,0,0,0,0,4,4,4,4,4,4,4,4
